provider_name,website,phone_number,provider_type,city,state,county,street_address,zip_code,email,npi_number
Preferred Pt Llc,,(913) 492-0333,Physical Therapist,Lenexa,KS,Johnson County,8550 Marshall Dr Ste 210,66214,,1619908647
Pwr Physio Llc,https://pwrphysio.com,(913) 601-8151,Physical Therapist,Lenexa,KS,Johnson County,12006 W 87Th Street Pkwy,66215,,1972063436
Renewed Movement,,(181) 595-4765,Physical Therapist,Lenexa,KS,Johnson County,24507 W 79Th Ct,66227,,1790394930
"Sarah Call, DPT",,(913) 742-3198,Physical Therapist,Lenexa,KS,Johnson County,8655 Schweiger Ct Apt. 106,66219,,1700051844
"Sarah Triplett, DPT",,(410) 812-7371,Physical Therapist,Lenexa,KS,Johnson County,9701 Monrovia St,66215,,1194571307
"Steffen Thomas, PT, DPT",,(760) 960-4075,Physical Therapist,Lenexa,KS,Johnson County,10238 Hauser St,66215,,1033787684
"Stone Osterman, PT, DPT",,(132) 270-0764,Physical Therapist,Lenexa,KS,Johnson County,12803 W 87Th Street Pkwy,66215,,1740027051
Therapy Associates Llc,https://therapyassociates.com,(913) 747-6100,Physical Therapist,Lenexa,KS,Johnson County,11900 W 87Th Street Pkwy Suite 125,66215,,1992878508
Trevor Arellanes,,(913) 286-6625,Physical Therapist,Lenexa,KS,Johnson County,11150 S Greenwood St,66215,,1326620527
"Mark Kevin Dwyer, PT",,(314) 320-4893,Physical Therapist,Louisburg,KS,Johnson County,202 S Rogers Rd,66053,,1518719392
"Andrea Beth Hammond, DPT",,(888) 913-1910,Physical Therapist,Merriam,KS,Johnson County,10000 W 75Th St Ste 250,66204,,1316222763
"Anne Neuer, DPT",,(913) 652-9229,Physical Therapist,Merriam,KS,Johnson County,6700 Antioch Rd Suite 430,66204,,1679719694
"Casey Anne Hurley, DPT",,(913) 676-2444,Physical Therapist,Merriam,KS,Johnson County,7315 E Frontage Rd Ste 120,66204,,1710524343
"Dennis Brett Arthur, PT",,(913) 236-6180,Physical Therapist,Merriam,KS,Johnson County,5815 Carter St,66203,,1710190483
"Heather Nicole Price, PT, DPT",,(913) 318-1970,Physical Therapist,Merriam,KS,Johnson County,7448 W Frontage Rd,66203,,1104689884
"Jennifer Kay Bedell, DPT",,(866) 502-3190,Physical Therapist,Merriam,KS,Johnson County,6700 Antioch Rd Ste 120,66204,,1801143516
"Jessica L Stegman, DPT",,(913) 620-1007,Physical Therapist,Merriam,KS,Johnson County,6223 Slater St,66202,,1982830477
"Kara Tischer, DPT",,(402) 968-3904,Physical Therapist,Merriam,KS,Johnson County,10000 W 75Th St Ste 250,66204,,1891144341
"Kristen Michelle Matthews, DPT",,(913) 652-9198,Physical Therapist,Merriam,KS,Johnson County,6700 Antioch Suite 120,66204,,1922381102
"Lisa Bierly Steinert, PT",,(913) 652-9225,Physical Therapist,Merriam,KS,Johnson County,6700 Antioch Rd,66204,,1588039838
"Midwest Orthopaedics, P.A.",,(913) 362-8317,Physical Therapist,Merriam,KS,Johnson County,7450 Kessler St Ste 140,66204,,1972579894
Pinnacle Therapy Services Llc,https://pinnaclechiro.com,(913) 262-2221,Physical Therapist,Merriam,KS,Johnson County,7448 Frontage Rd,66203,,1114352614
Sushma Gampa,,(888) 913-1174,Physical Therapist,Merriam,KS,Johnson County,10000 W 75Th St Ste 250,66204,,1700246196
Teresa May-Teerink,,(888) 652-9228,Physical Therapist,Merriam,KS,Johnson County,6700 Antioch Rd,66204,,1871903823
"Alyssa Carolyne Perley, PT, DPT",,(913) 384-5810,Physical Therapist,Mission,KS,Johnson County,6640 Johnson Dr,66202,,1841779147
"Catherine Thelen, DPT",,(913) 229-9440,Physical Therapist,Mission,KS,Johnson County,5922 Barkley St,66202,,1750836953
"Darin J Mcginty, DPT",,(913) 384-5600,Physical Therapist,Mission,KS,Johnson County,5799 Broadmoor St Suite 300,66202,,1255693750
Derrick Chun Hei Yang,,(913) 359-0700,Physical Therapist,Mission,KS,Johnson County,5921 Johnson Dr,66202,,1497634422
Dylan Bastian,,(316) 207-0366,Physical Therapist,Mission,KS,Johnson County,4809 Broadmoor St Apt 44,66202,,1285525329
"Larry J Estes, PT",,(913) 262-8070,Physical Therapist,Mission,KS,Johnson County,5350 W 61St Place Mission Springs,66205,,1053527721
"Margaret A. Hartman, Pt, C/Ndt",,(913) 522-8732,Physical Therapist,Mission,KS,Johnson County,5300 W 65Th Pl,66202,,1891210506
Premere Rehab Llc,,(613) 403-8200,Physical Therapist,Mission,KS,Johnson County,6220 Marlway St,66202,,1407576598
Sage Mcgehe,,(630) 575-1980,Physical Therapist,Mission,KS,Johnson County,5921 Johnson Dr,66202,,1144083395
"Micah Swank, PT, DPT",,(913) 213-3023,Physical Therapist,New Century,KS,Johnson County,150 New Century Pkwy,66031,,1467113530
"Mary Morgan Kaufman, PT",,(316) 669-1648,Physical Therapist,Newton,KS,Johnson County,2311 S Kansas Rd,67114,,1245679414
Abby Palma,,(913) 632-4780,Physical Therapist,Olathe,KS,Johnson County,18581 W 151St St,66062,,1215714555
Active Life Physical Therapy Llc,,(913) 232-8864,Physical Therapist,Olathe,KS,Johnson County,14146 W 119Th St,66062,,1467228734
"Amy Elizabeth Schramm, PT",,(913) 323-7129,Physical Therapist,Olathe,KS,Johnson County,13800 W 116Th St,66062,,1639407042
"Andrew D Sachs, DPT",,(913) 538-5453,Physical Therapist,Olathe,KS,Johnson County,141 S Parker St,66061,,1710610746
Andrew Towell,,(913) 738-8326,Physical Therapist,Olathe,KS,Johnson County,14200 W 134Th Pl,66062,,1265835235
Angel Felipe Colon,,(913) 445-4105,Physical Therapist,Olathe,KS,Johnson County,12000 W 151St St Ste 201,66062,,1386570331
"Anna Merrell Shorten, DPT",,(913) 710-9126,Physical Therapist,Olathe,KS,Johnson County,21250 W 151St St,66061,,1174066187
"Annahita Z Van Den Berghe, DPT",,(913) 254-0568,Physical Therapist,Olathe,KS,Johnson County,15455 S Rogers Rd,66062,,1942491279
"Annette Christine Redhair, DPT",,(316) 516-2773,Physical Therapist,Olathe,KS,Johnson County,21250 W 151St St,66061,,1033651344
"Arminda Abapo Hernandez, RPT",,(913) 963-4748,Physical Therapist,Olathe,KS,Johnson County,13618 W 129Th St,66062,,1528267440
"Ashley Nicole Clark, PT, DPT",,(913) 782-8729,Physical Therapist,Olathe,KS,Johnson County,12755 S Mur Len Rd Ste B1,66062,,1902468200
"Audrey O'Sullivan, PT, DPT",,(913) 780-9916,Physical Therapist,Olathe,KS,Johnson County,15325 S Lone Elm Rd,66061,,1538964994
"Brandon James Walker, DPT",,(620) 474-2950,Physical Therapist,Olathe,KS,Johnson County,608 E Harold St,66061,,1104227578
"Bryan Dillberg, PT, DPT",,(913) 632-4770,Physical Therapist,Olathe,KS,Johnson County,11970 S Blackbob Rd Ste 100,66062,,1275312548
Celeste Hendricks,,(913) 393-0092,Physical Therapist,Olathe,KS,Johnson County,11970 S Blackbob Rd Ste 100,66062,,1427434760
"Cynthia Denise Briscoe, PT",,(913) 638-0497,Physical Therapist,Olathe,KS,Johnson County,2275 W Layton Dr,66061,,1942494570
"Davis Cantwell, DPT",,(913) 791-0144,Physical Therapist,Olathe,KS,Johnson County,2113 E Kansas City Rd,66061,,1245901594
"Delaney Burbee, PT, DPT",,(800) 381-0822,Physical Therapist,Olathe,KS,Johnson County,13875 W 115Th Ter,66062,,1710741608
"Elizabeth Anne Miller, P.T.",,(913) 599-6100,Physical Therapist,Olathe,KS,Johnson County,17500 W 119Th St,66061,,1710108154
"Erin Dianne Huff, RPT",,(913) 481-7140,Physical Therapist,Olathe,KS,Johnson County,16600 W 126Th St,66062,,1871938464
"Evan Smith, PT, DPT",,(913) 599-4600,Physical Therapist,Olathe,KS,Johnson County,10396 S Ridgeview Rd,66061,,1578329017
"Genesis Eldercare Rehabilitation Services, Inc",https://drgenesis.com,(913) 839-8562,Physical Therapist,Olathe,KS,Johnson County,1558 E Spruce St,66061,,1669731048
"Isabella Madison Pappert, DPT",,(913) 395-2964,Physical Therapist,Olathe,KS,Johnson County,20705 W 151St St,66061,,1306731112
"Jacinda A Draisey, pt, dpt",,(913) 440-0992,Physical Therapist,Olathe,KS,Johnson County,14895 W 151St St,66062,,1619513686
"Jackson William Cooper, Physical Therapist",,(913) 708-8450,Physical Therapist,Olathe,KS,Johnson County,11160 S Lone Elm Rd,66061,,1295621258
"James Arthur Richards, PT, DPT",,(913) 782-1372,Physical Therapist,Olathe,KS,Johnson County,20705 W 151St St,66061,,1326635319
"Jonathan Richard Jones, P.T.",,(913) 231-9820,Physical Therapist,Olathe,KS,Johnson County,15325 W 156Th St,66062,,1407953722
"Joseph Welling, DPT",,(191) 323-2895,Physical Therapist,Olathe,KS,Johnson County,1445 S Mahaffie St,66062,,1881455756
"Joyce Shulfer, PT",,(913) 390-0444,Physical Therapist,Olathe,KS,Johnson County,21250 W 151St St,66061,,1801070123
Kate Lindelof,,(913) 645-9744,Physical Therapist,Olathe,KS,Johnson County,14537 S Mullen St,66062,,1336533231
"Kathryn Wade, DPT",,(816) 510-8436,Physical Therapist,Olathe,KS,Johnson County,11933 S Cottonwood Dr,66062,,1912311713
Kaye Northcott,,(913) 791-4200,Physical Therapist,Olathe,KS,Johnson County,20333 W 151St St,66061,,1174990642
"Kenneth Newman, PT, DPT",,(913) 732-0836,Physical Therapist,Olathe,KS,Johnson County,141 S Parker St,66061,,1871276808
"Kidstlc, Inc",https://kidstlc.org,(913) 324-3823,Physical Therapist,Olathe,KS,Johnson County,620 S Rogers Rd,66062,,1780014480
"Kristine Ann Lowe, PT",,(913) 782-7808,Physical Therapist,Olathe,KS,Johnson County,13904 W 149Th Ter,66062,,1780805820
"Lacee Nolan, DPT",,(913) 397-2900,Physical Therapist,Olathe,KS,Johnson County,20911 W 153Rd St,66061,,1144507211
"Laura Mckaig, PT",,(913) 940-3923,Physical Therapist,Olathe,KS,Johnson County,130 N Cherry St Ste 203,66061,,1336522234
Lucy M Jimenez,,(913) 828-4180,Physical Therapist,Olathe,KS,Johnson County,13800 W 116Th St,66062,,1225739816
Mark Christopher Abegg,,(913) 495-9905,Physical Therapist,Olathe,KS,Johnson County,15430 S Rogers Rd,66062,,1811723216
"Matthew Joseph Oleksy, DPT",,(913) 971-0422,Physical Therapist,Olathe,KS,Johnson County,15258 W 119Th St,66062,,1326251422
"Max Stoneking, DPT",,(913) 213-4266,Physical Therapist,Olathe,KS,Johnson County,16044 W 160Th Ter,66062,,1538901699
"Mckayla Knudson, DPT",,(913) 399-6707,Physical Therapist,Olathe,KS,Johnson County,12452 S Gallery St,66062,,1013533702
"Megan Pribyl, PT, CMPT, CMTPT",,(913) 601-1764,Physical Therapist,Olathe,KS,Johnson County,23864 W 124Th Ct,66061,,1730767617
"Michelle Wyrick, PT",,(913) 829-7775,Physical Therapist,Olathe,KS,Johnson County,14188 W 150Th Ct,66062,,1629146089
Mistie Linn Yearout,,(913) 393-0992,Physical Therapist,Olathe,KS,Johnson County,11970 S Blackbob Rd Suite 100,66062,,1073931382
Mvmt Balance Llc,,(314) 972-3319,Physical Therapist,Olathe,KS,Johnson County,13060 S Summit St,66062,,1184574147
"Noelle Hinson, PT",,(913) 375-7085,Physical Therapist,Olathe,KS,Johnson County,16600 W 126Th St,66062,,1184150617
"Olanre Adetu, P.T.",,(913) 829-5201,Physical Therapist,Olathe,KS,Johnson County,16600 W 126Th St,66062,,1730300591
"Olathe Health Physicians, Inc.",,(913) 791-4461,Physical Therapist,Olathe,KS,Johnson County,20333 W 151St St,66061,,1972973683
Olathe Physical Therapy & Hand Rehab,,(913) 829-2400,Physical Therapist,Olathe,KS,Johnson County,20375 W 151St St Suite 103,66061,,1477533073
"Paige Blackmon Stivers, PT, DPT",,(913) 829-3133,Physical Therapist,Olathe,KS,Johnson County,1061 E 151St St,66062,,1114490349
"Paige Mitchell, PT",,(913) 791-0020,Physical Therapist,Olathe,KS,Johnson County,101 W 151St St,66061,,1821634627
Pelvic Connection Physical Therapy And Wellness Llc,https://drpelvic.com,(913) 423-2660,Physical Therapist,Olathe,KS,Johnson County,130 N Cherry St Ste 203,66061,,1043774771
"Rachel Skinner, DPT",,(913) 829-2273,Physical Therapist,Olathe,KS,Johnson County,201 E Flaming Rd,66061,,1740857945
Restore Physical Therapy And Wellness Center,https://restorechiro.com,(913) 839-3232,Physical Therapist,Olathe,KS,Johnson County,15024 S Blackbob Rd,66062,,1972349801
"Rindalyn Ellen Louise Sherman, DPT",,(913) 832-8561,Physical Therapist,Olathe,KS,Johnson County,11728 S Alcan St,66062,,1124479605
Serc Of Johnson County Llc,,(913) 782-7734,Physical Therapist,Olathe,KS,Johnson County,801 N Mur Len Rd Suite 111,66062,,1952359390
Stacie Wiechman,,(816) 520-0431,Physical Therapist,Olathe,KS,Johnson County,20982 W 116Th Ter,66061,,1538623988
"Stephanie Bessery-Nichols, DPT",,(913) 909-5529,Physical Therapist,Olathe,KS,Johnson County,16134 S Laurelwood St,66062,,1053813022
"Stephanie Ruf, MS PT",,(913) 445-4200,Physical Therapist,Olathe,KS,Johnson County,20333 W 151St St,66061,,1124981170
"Thomas Bret Jordan, ms rpt",,(913) 634-6844,Physical Therapist,Olathe,KS,Johnson County,534 E Loula St,66061,,1114054293
"Tracie Janice Stanton, MSPT",,(913) 780-4943,Physical Therapist,Olathe,KS,Johnson County,13103 S Hallet Ct,66062,,1174659023
Tracy Wills,,(913) 397-2964,Physical Therapist,Olathe,KS,Johnson County,20911 W 153Rd St,66061,,1861686883
"Vivian Ann Weber, Physical Therapist",,(913) 764-5817,Physical Therapist,Olathe,KS,Johnson County,1208 S Winterbrooke Dr,66062,,1700964921
"Yves Vu, DPT",,(408) 677-9151,Physical Therapist,Olathe,KS,Johnson County,21467 W 121St Ter,66061,,1700511292
"Kirk B Riepe, DPT, ATC",,(913) 755-4165,Physical Therapist,Osawatomie,KS,Johnson County,1615 Parker Ave,66064,,1265091565
"Megan Renee Mcmahan, MSPT",,(785) 229-8343,Physical Therapist,Ottawa,KS,Johnson County,901 S Main St,66067,,1285732461
"Aaron Fast, PT, DPT",,(913) 681-9909,Physical Therapist,Overland Park,KS,Johnson County,11301 W 88Th St Ste 100,66214,,1942677117
"Abby Bodenhausen, DPT",,(913) 681-0606,Physical Therapist,Overland Park,KS,Johnson County,10600 Mastin St,66212,,1881866069
"Adam Lee Leblanc, DPT",,(913) 945-2153,Physical Therapist,Overland Park,KS,Johnson County,13800 Metcalf Ave,66223,,1649764077
"Adrienne Volkmer, DPT",,(913) 904-0261,Physical Therapist,Overland Park,KS,Johnson County,7381 W 133Rd St Ste 302,66213,,1518315308
Aimeen Sajjad Paroya,,(913) 963-4786,Physical Therapist,Overland Park,KS,Johnson County,6514 W 91St St Apt 42,66212,,1265366702
"Alexandra M Thompson, PT",,(913) 574-1460,Physical Therapist,Overland Park,KS,Johnson County,10730 Nall Ave Ste 200,66211,,1275053449
"Alice J Schafersman, R.P.T.",,(913) 469-8878,Physical Therapist,Overland Park,KS,Johnson County,10100 W 119Th St Suite 200,66213,,1477540797
"Alicia Marie Roster, DPT",,(913) 897-1100,Physical Therapist,Overland Park,KS,Johnson County,6885 W 151St St,66223,,1801554860
"Allison Corby, DPT",,(913) 642-7746,Physical Therapist,Overland Park,KS,Johnson County,7279 W 105Th St,66212,,1588096887
"Allison Volkmann, DPT",,(913) 696-8000,Physical Therapist,Overland Park,KS,Johnson County,5808 W 110Th St,66211,,1083269609
"Amanda Lynn Cook, RPT",,(913) 730-3700,Physical Therapist,Overland Park,KS,Johnson County,12500 W 137Th St,66221,,1912562679
"Amanda Pollock Swanstrom, PT",,(913) 490-5035,Physical Therapist,Overland Park,KS,Johnson County,12701 Pflumm Rd,66213,,1013774447
Amanda Smith,,(816) 223-0008,Physical Therapist,Overland Park,KS,Johnson County,9009 W 82Nd Place,66204,,1750522637
"Amy J Parkerson-Mitchell, MPT",,(913) 549-8174,Physical Therapist,Overland Park,KS,Johnson County,4573 Indian Creek Pkwy,66207,,1538446695
"Amy Macintosh-Hopewell, PT",,(913) 649-9090,Physical Therapist,Overland Park,KS,Johnson County,7121 W 95Th St,66212,,1487772224
"Andrea Leigh Korschot, DPT",,(913) 831-2721,Physical Therapist,Overland Park,KS,Johnson County,6405 Metcalf Ave Suite 220,66202,,1548573611
"Andrea Marie Lutz, PT",,(913) 383-2569,Physical Therapist,Overland Park,KS,Johnson County,5211 W 103Rd St,66207,,1740315662
"Andrew Kelly Yoxall, DPT",,(913) 563-5500,Physical Therapist,Overland Park,KS,Johnson County,11940 W 119Th St,66213,,1679357164
"Angie Marie Cain, PT",,(417) 840-2847,Physical Therapist,Overland Park,KS,Johnson County,10351 Barkley,66212,,1306133772
"Anna Hallum Merrill, DPT",,(913) 663-2634,Physical Therapist,Overland Park,KS,Johnson County,10701 Nall Ave Suite 120,66211,,1124450846
"Anna Heck, PT, DPT",,(913) 372-7800,Physical Therapist,Overland Park,KS,Johnson County,11325 College Blvd,66210,,1447135298
Anna Miller,,(903) 904-1128,Physical Therapist,Overland Park,KS,Johnson County,7381 W 133Rd St Ste 302,66213,,1235823048
Ansible Health Medical Group Of Kansas Pa,https://ansiblehealth.com,(877) 267-4253,Physical Therapist,Overland Park,KS,Johnson County,"7300 West 110Th Street Commerce Plaza I, 7Th Floor",66210,,1790547172
Arc Physical Therapy Plus Lp,,(877) 344-2721,Physical Therapist,Overland Park,KS,Johnson County,6400 Glenwood St Suite 111,66202,,1851715353
"Ashley Gagel, PT",,(636) 541-9273,Physical Therapist,Overland Park,KS,Johnson County,9601 W 150Th St,66221,,1225452105
"Ashley Kendrick, DPT",,(913) 385-0075,Physical Therapist,Overland Park,KS,Johnson County,10730 Nall Ave Suite 204,66211,,1134408875
Athletico Ltd,https://athletico.com,(913) 275-5343,Physical Therapist,Overland Park,KS,Johnson County,7212 W 135Th St,66223,,1356904882
"Bardavon Health Innovations, Llc",,(913) 236-1020,Physical Therapist,Overland Park,KS,Johnson County,"6701 W 64Th St Building 5, Suite 125",66202,,1194103283
"Beau Cohen, PT",,(913) 942-5090,Physical Therapist,Overland Park,KS,Johnson County,8740 W 151St St,66221,,1760906119
"Belinda Flynn, PT",,(913) 789-9900,Physical Therapist,Overland Park,KS,Johnson County,7819 Conser Pl,66204,,1821625765
"Benjamin Luke Farrell, PT, DPT",,(913) 379-9771,Physical Therapist,Overland Park,KS,Johnson County,7410 Metcalf Ave,66204,,1184442659
"Brennan O'Connor, DPT",,(913) 632-4760,Physical Therapist,Overland Park,KS,Johnson County,9880 W 87Th St,66212,,1649122789
"Brian David Adams, PT, DPT, SCS",,(913) 485-4609,Physical Therapist,Overland Park,KS,Johnson County,11408 W 135Th St,66221,,1912524489
"Brian Michael Becker, PT",,(913) 912-1096,Physical Therapist,Overland Park,KS,Johnson County,9506 Nall Ave,66207,,1275056392
Brynn Foust,,(913) 319-7633,Physical Therapist,Overland Park,KS,Johnson County,10777 Nall Ave,66211,,1023829215
"Caitlin A Luber, DPT",,(913) 279-0243,Physical Therapist,Overland Park,KS,Johnson County,10777 Nall Ave Ste 320,66211,,1265783666
Calibration Physical Therapy,,(913) 207-5795,Physical Therapist,Overland Park,KS,Johnson County,10512 Reeder St,66214,,1962272963
"Carly Ericson, DPT",,(913) 906-0522,Physical Therapist,Overland Park,KS,Johnson County,11600 College Blvd Ste 230,66210,,1174404412
"Catherine Renee Green, MSPT",,(913) 676-7538,Physical Therapist,Overland Park,KS,Johnson County,9120 W 75Th St Life Dynamics Building-Sportscare,66204,,1710169388
"Cathrine V Armistead, M.S.P.T.",,(913) 789-9170,Physical Therapist,Overland Park,KS,Johnson County,7819 Conser Pl,66204,,1699837443
Children'S Physical Therapy Associates,,(913) 345-1997,Physical Therapist,Overland Park,KS,Johnson County,6600 College Boulevard Suite 307,66211,,1386917003
Childrens Therapy Group Inc,https://childrenstherapygroup.com,(913) 383-9014,Physical Therapist,Overland Park,KS,Johnson County,7620 Metcalf Avenue Suite M,66204,,1104902337
"Christine Marie Compton, LPT",,(913) 383-9866,Physical Therapist,Overland Park,KS,Johnson County,6501 W 75Th St,66204,,1497274567
"Clara Phillips Moyer, PT, DPT",,(913) 544-1957,Physical Therapist,Overland Park,KS,Johnson County,5100 Indian Creek Pkwy,66207,,1033737788
Cody Ibarra,,(913) 600-7876,Physical Therapist,Overland Park,KS,Johnson County,6885 W 151St St Ste 102,66223,,1235080458
Connie Schulte,,(913) 341-9880,Physical Therapist,Overland Park,KS,Johnson County,4500 W 107Th St,66207,,1639289531
"Core Strategies Physical Therapy, Pa",,(913) 322-4000,Physical Therapist,Overland Park,KS,Johnson County,10400 W 103Rd St Suite 22,66214,,1174689236
"Courtney Furman Loepker, PT",,(913) 624-2854,Physical Therapist,Overland Park,KS,Johnson County,7700 W 143Rd St,66223,,1699192757
"Courtney Patterson, PT",,(913) 286-0422,Physical Therapist,Overland Park,KS,Johnson County,3795 W 95Th St,66206,,1124730320
"David Mcniel, PT",,(913) 481-5212,Physical Therapist,Overland Park,KS,Johnson County,"10561 Barkley St, Suite 104",66212,,1932581121
"Diana Marie Warren, PT, DPT",,(913) 897-8960,Physical Therapist,Overland Park,KS,Johnson County,16052 Foster St,66085,,1902358948
"Dylan Arthur Hungerford, PT, DPT",,(913) 451-7377,Physical Therapist,Overland Park,KS,Johnson County,11120 Antioch Rd,66210,,1518343730
"Eileen Coughenour, DPT, CLT",,(913) 645-3858,Physical Therapist,Overland Park,KS,Johnson County,12320 Glenwood St,66209,,1255045316
"Elizabeth Ann Lewis, DPT",,(913) 383-2001,Physical Therapist,Overland Park,KS,Johnson County,7600 Antioch Rd,66204,,1265975809
"Elizabeth Campbell, DPT",,(913) 373-2100,Physical Therapist,Overland Park,KS,Johnson County,7840 W 165Th St Ste 100,66223,,1235018458
"Elizabeth Kieffer, DPT",,(913) 808-5244,Physical Therapist,Overland Park,KS,Johnson County,14876 Metcalf Ave,66223,,1053895912
Elle Cole,,(913) 735-8707,Physical Therapist,Overland Park,KS,Johnson County,10034 W 151St St,66221,,1295568202
Ellis Health Group Llc,https://ellishealthgroup.com,(816) 799-1767,Physical Therapist,Overland Park,KS,Johnson County,10034 W 151St St,66221,,1518636000
"Emily E Pahls, PT, DPT",,(913) 498-7499,Physical Therapist,Overland Park,KS,Johnson County,5721 W 119Th St,66209,,1154099372
Emily Holmes,,(913) 406-4457,Physical Therapist,Overland Park,KS,Johnson County,9112 Bel Air Cir,66207,,1841680402
"Emma Burns, DPT",,(913) 721-3387,Physical Therapist,Overland Park,KS,Johnson County,4801 W 110Th St Ste 100,66211,,1437916657
Emma Fairchild,,(816) 246-1456,Physical Therapist,Overland Park,KS,Johnson County,4801 W 110Th St,66211,,1700719184
Empower Stroke Recovery Llc,https://empowerstrokerecovery.com,(816) 305-6623,Physical Therapist,Overland Park,KS,Johnson County,12213 Goodman St,66213,,1285349258
"Evan Collner, DPT",,(913) 239-9539,Physical Therapist,Overland Park,KS,Johnson County,15917 Antioch Rd,66223,,1215824560
"Gayle Marie Stephan, P.T.",,(913) 676-7778,Physical Therapist,Overland Park,KS,Johnson County,9100 W 74Th St,66204,,1467674408
"Gregory Scott Noel, PT MS SCS",,(913) 385-0564,Physical Therapist,Overland Park,KS,Johnson County,10351 Barkley St,66212,,1790767630
"Hannah Caroline Sowers, PT, DPT",,(913) 296-5000,Physical Therapist,Overland Park,KS,Johnson County,12300 Metcalf Ave,66213,,1174388847
"Hannah Sinclair, DPT",,(913) 396-6756,Physical Therapist,Overland Park,KS,Johnson County,9544 Antioch Rd,66212,,1467268318
"Harrison Lee Petrik, PT, DPT",,(785) 249-1269,Physical Therapist,Overland Park,KS,Johnson County,11408 W 135Th St,66221,,1508482712
"Haylie Stocker, DPT",,(913) 708-8448,Physical Therapist,Overland Park,KS,Johnson County,10777 Nall Ave Ste 320,66211,,1043031263
Infant Toddler Services Of Johnson County,,(913) 432-2900,Physical Therapist,Overland Park,KS,Johnson County,6400 Glenwood St Suite 205,66202,,1124153424
Isabel Van Lerberg,,(913) 296-7636,Physical Therapist,Overland Park,KS,Johnson County,11827 W 112Th St Ste 100,66210,,1942173794
"Jacob Tyler Jacobs, PT, DPT",,(816) 808-8722,Physical Therapist,Overland Park,KS,Johnson County,9201 W 133Rd St,66213,,1801608567
"Jacqueline Kelly Shane, DPT",,(913) 319-7600,Physical Therapist,Overland Park,KS,Johnson County,8889 W 75Th St,66204,,1205721362
"Jeannine Marie Billings, MSPT",,(913) 498-0631,Physical Therapist,Overland Park,KS,Johnson County,13301 W 112Th Ter,66210,,1801018544
"Jennifer Lynn Serres, PT",,(913) 696-8800,Physical Therapist,Overland Park,KS,Johnson County,5520 College Blvd Suite 340,66211,,1952471948
"Jennifer Talone, DPT",,(913) 574-1240,Physical Therapist,Overland Park,KS,Johnson County,8302 W 125Th St,66213,,1982085437
"Jessica Michelle Linhart, MPT",,(913) 515-1564,Physical Therapist,Overland Park,KS,Johnson County,9317 Mackey St,66212,,1962649061
"Jigisha Mukeshkumar Ganatra, RPT",,(913) 320-2266,Physical Therapist,Overland Park,KS,Johnson County,6701 W 121St St Ste 103,66209,,1922443159
"Jody A Grigsby, PT",,(913) 685-5892,Physical Therapist,Overland Park,KS,Johnson County,13800 Metcalf Avenue,66223,,1366718207
"Joseph Thomas Kopp, PT, DPT",,(913) 685-5835,Physical Therapist,Overland Park,KS,Johnson County,8019 W 151St St,66223,,1831758309
Joslyn K Hill,,(913) 357-9963,Physical Therapist,Overland Park,KS,Johnson County,7414 Metcalf Ave,66204,,1962337295
Juanita Ryan,,(913) 952-9225,Physical Therapist,Overland Park,KS,Johnson County,6700 Antioch Rd Suite 430,66204,,1326260571
"Judith Ann Hensley, PT,DPT,MHS,OCS, MTC",,(913) 961-1839,Physical Therapist,Overland Park,KS,Johnson County,4573 Indian Creek Parkway,66207,,1366517781
"Justin Marshall Prier, MSPT",,(913) 814-9431,Physical Therapist,Overland Park,KS,Johnson County,9201 W 133Rd St,66213,,1386600377
Kansas City Orthopaedic Institute Llc,,(913) 648-6755,Physical Therapist,Overland Park,KS,Johnson County,7414 Metcalf Ave,66204,,1982473906
"Karen E. Kirchhoff, MSPT",,(913) 558-1879,Physical Therapist,Overland Park,KS,Johnson County,7521 Conser St,66204,,1225160914
"Karen Lafreniere, PT",,(913) 269-3091,Physical Therapist,Overland Park,KS,Johnson County,8009 W 131St Pl,66213,,1568962108
"Kasey Peck, DPT",,(913) 541-5000,Physical Therapist,Overland Park,KS,Johnson County,10500 Quivira Rd,66215,,1275170722
"Kathryn Elizabth Bishop, DPT",,(913) 879-1100,Physical Therapist,Overland Park,KS,Johnson County,6885 W 151St St Ste 102,66223,,1306206800
"Katie Blair Kelly, MPT",,(913) 312-1777,Physical Therapist,Overland Park,KS,Johnson County,10777 Nall Ave,66211,,1467670273
Kc Connect Physical Therapy Llc,https://kcconnect.net,(816) 714-0386,Physical Therapist,Overland Park,KS,Johnson County,6308 W 102Nd St,66212,,1598408056
"Kelly M Ehrnman, RPT",,(913) 492-5254,Physical Therapist,Overland Park,KS,Johnson County,9211 Moody Park Dr,66212,,1932191764
"Kenton F Zerr, PT",,(816) 331-9111,Physical Therapist,Overland Park,KS,Johnson County,5267 W 95Th St,66207,,1568089571
"Kevin Kohr, DPT",,(913) 534-8872,Physical Therapist,Overland Park,KS,Johnson County,13800 Metcalf Ave,66223,,1255720256
Kinesphere Physical Therapy Llc,https://kinespherept.com,(816) 379-6899,Physical Therapist,Overland Park,KS,Johnson County,10880 Benson Dr Ste 2370,66210,,1326472705
"Krista Johnson, DPT",,(913) 322-7828,Physical Therapist,Overland Park,KS,Johnson County,8889 W 75Th St,66204,,1902269681
Kristina Koettker,,(913) 213-9876,Physical Therapist,Overland Park,KS,Johnson County,14332 Nieman Rd,66221,,1497151716
